stid,name,lat,lon,date_time,wind_speed,wind_direction
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T07:30:00Z,3.128,300.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T07:40:00Z,5.813,297.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T07:50:00Z,4.023,286.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T08:10:00Z,0.895,274.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T08:20:00Z,2.233,318.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T08:30:00Z,4.918,292.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T08:40:00Z,1.343,298.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T08:50:00Z,1.79,300.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T09:00:00Z,1.79,263.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T09:10:00Z,1.79,297.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T09:20:00Z,3.575,265.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T09:30:00Z,1.343,287.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T09:40:00Z,1.343,279.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T09:50:00Z,4.471,254.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T10:10:00Z,3.128,287.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T10:20:00Z,1.343,254.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T10:30:00Z,1.79,284.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T10:40:00Z,1.343,301.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T10:50:00Z,1.79,299.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T11:00:00Z,0.895,284.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T11:10:00Z,3.575,280.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T11:20:00Z,0.448,277.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T11:30:00Z,1.79,267.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T11:40:00Z,4.471,267.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T11:50:00Z,1.343,300.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T12:00:00Z,2.233,289.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T12:10:00Z,3.128,301.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T12:20:00Z,3.128,288.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T12:30:00Z,2.233,289.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T12:40:00Z,3.128,284.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T12:50:00Z,0.895,277.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T13:00:00Z,1.343,304.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T13:10:00Z,3.128,258.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T13:20:00Z,3.128,304.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T13:30:00Z,1.79,300.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T13:40:00Z,1.79,294.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T13:50:00Z,2.233,319.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T14:00:00Z,1.79,288.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T14:10:00Z,1.343,314.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T14:20:00Z,1.343,304.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T14:30:00Z,7.151,304.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T14:40:00Z,4.023,313.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T14:50:00Z,3.128,301.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T15:00:00Z,4.023,302.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T15:10:00Z,3.128,306.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T15:20:00Z,3.128,297.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T15:30:00Z,3.128,304.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T15:40:00Z,2.233,300.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T15:50:00Z,5.366,300.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T16:00:00Z,4.471,304.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T16:10:00Z,2.233,304.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T16:20:00Z,4.471,291.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T16:30:00Z,3.575,302.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T16:40:00Z,4.918,294.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T16:50:00Z,2.233,288.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T17:00:00Z,1.79,313.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T17:10:00Z,2.68,259.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T17:20:00Z,2.233,295.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T17:30:00Z,3.128,306.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T17:40:00Z,0.448,327.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T17:50:00Z,2.233,323.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T18:00:00Z,1.343,320.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T18:10:00Z,3.575,294.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T18:20:00Z,1.79,309.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T18:30:00Z,0.895,284.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T18:40:00Z,4.471,299.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T18:50:00Z,0.895,315.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T19:00:00Z,2.233,299.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T19:10:00Z,3.575,302.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T19:20:00Z,1.79,324.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T19:30:00Z,3.575,300.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T19:40:00Z,1.343,308.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T19:50:00Z,3.128,292.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T20:00:00Z,0.895,312.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T20:10:00Z,2.68,314.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T20:20:00Z,1.79,286.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T20:30:00Z,1.343,271.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T20:40:00Z,0.895,283.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T20:50:00Z,0.448,308.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T21:00:00Z,0.448,305.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T21:10:00Z,1.343,306.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T21:20:00Z,1.79,317.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T21:30:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T21:40:00Z,0.448,278.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T21:50:00Z,0.448,290.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T22:00:00Z,0.895,297.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T22:10:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T22:20:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T22:30:00Z,0.895,290.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T22:40:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T22:50:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T23:00:00Z,0.448,306.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T23:10:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T23:20:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T23:30:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T23:40:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-03T23:50:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T00:00:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T00:10:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T00:20:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T00:30:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T00:40:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T00:50:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T01:00:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T01:10:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T01:20:00Z,0.895,320.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T01:30:00Z,0.448,320.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T01:40:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T01:50:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T02:00:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T02:10:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T02:20:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T02:30:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T02:40:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T02:50:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T03:00:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T03:10:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T03:20:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T03:30:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T03:40:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T03:50:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T04:00:00Z,0.448,328.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T04:10:00Z,0.448,328.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T04:20:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T04:30:00Z,0.895,328.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T04:40:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T04:50:00Z,0.448,309.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T05:00:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T05:20:00Z,0.895,288.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T05:30:00Z,1.343,304.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T05:40:00Z,0.895,295.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T05:50:00Z,0.895,315.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T06:00:00Z,1.343,319.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T06:10:00Z,0.448,307.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T06:20:00Z,1.79,302.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T06:40:00Z,1.343,320.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T06:50:00Z,0.448,326.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T07:00:00Z,0.895,318.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T07:10:00Z,1.343,345.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T07:20:00Z,0.895,323.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T07:30:00Z,0.895,355.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T07:40:00Z,0.895,333.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T07:50:00Z,1.343,340.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T08:00:00Z,0.448,342.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T08:10:00Z,0.448,309.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T08:20:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T08:30:00Z,0.448,333.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T08:40:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T08:50:00Z,0.895,299.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T09:00:00Z,0.448,302.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T09:10:00Z,0.895,302.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T09:20:00Z,0.895,313.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T09:30:00Z,0.895,301.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T09:40:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T09:50:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T10:10:00Z,0.895,326.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T10:20:00Z,0.895,315.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T10:30:00Z,1.343,315.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T10:40:00Z,0.448,311.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T10:50:00Z,1.79,305.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T11:00:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T11:10:00Z,0.895,323.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T11:20:00Z,1.343,296.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T11:30:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T11:40:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T11:50:00Z,0.895,333.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T12:00:00Z,1.343,323.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T12:10:00Z,1.343,313.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T12:20:00Z,2.233,321.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T12:30:00Z,0.448,321.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T12:40:00Z,0.448,333.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T12:50:00Z,1.79,345.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T13:00:00Z,1.343,307.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T13:10:00Z,1.343,344.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T13:20:00Z,2.233,360.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T13:30:00Z,1.343,24.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T13:40:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T13:50:00Z,0.448,314.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T14:00:00Z,0.448,351.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T14:10:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T14:20:00Z,1.343,297.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T14:30:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T14:40:00Z,0.895,26.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T14:50:00Z,0.895,336.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T15:00:00Z,0.895,312.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T15:10:00Z,0.448,298.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T15:20:00Z,0.448,286.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T15:30:00Z,0.448,336.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T15:40:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T15:50:00Z,1.343,347.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T16:00:00Z,1.343,260.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T16:10:00Z,0.448,308.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T16:20:00Z,0.895,58.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T16:30:00Z,0.895,32.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T16:40:00Z,0.448,307.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T16:50:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T17:00:00Z,1.343,297.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T17:10:00Z,0.895,305.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T17:20:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T17:30:00Z,0.895,287.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T17:40:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T17:50:00Z,2.233,297.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T18:00:00Z,1.79,304.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T18:10:00Z,1.343,304.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T18:20:00Z,1.343,309.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T18:30:00Z,0.448,326.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T18:40:00Z,3.128,284.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T18:50:00Z,3.128,295.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T19:00:00Z,4.023,242.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T19:10:00Z,4.471,298.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T19:20:00Z,2.233,298.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T19:30:00Z,1.79,277.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T19:40:00Z,4.023,311.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T19:50:00Z,2.68,339.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T20:00:00Z,3.575,292.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T20:10:00Z,1.79,285.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T20:20:00Z,3.575,301.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T20:30:00Z,4.471,284.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T20:40:00Z,2.233,308.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T20:50:00Z,3.575,299.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T21:00:00Z,1.79,309.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T21:10:00Z,4.023,351.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T21:20:00Z,5.366,302.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T21:30:00Z,1.79,321.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T21:40:00Z,0.448,302.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T21:50:00Z,5.366,342.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T22:00:00Z,3.128,306.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T22:10:00Z,4.471,329.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T22:20:00Z,4.023,313.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T22:30:00Z,2.68,324.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T22:40:00Z,1.343,304.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T22:50:00Z,4.471,291.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T23:00:00Z,1.79,305.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T23:10:00Z,1.343,299.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T23:20:00Z,0.895,278.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T23:30:00Z,1.79,251.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T23:40:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-04T23:50:00Z,1.343,250.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T00:00:00Z,0.448,242.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T00:10:00Z,0.895,235.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T00:20:00Z,0.448,281.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T00:30:00Z,0.448,276.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T00:40:00Z,0.895,281.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T00:50:00Z,1.343,273.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T01:00:00Z,1.79,257.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T01:10:00Z,0.895,266.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T01:20:00Z,1.343,267.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T01:30:00Z,1.79,255.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T01:40:00Z,0.895,271.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T01:50:00Z,1.343,273.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T02:00:00Z,2.68,267.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T02:10:00Z,2.68,265.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T02:20:00Z,1.343,280.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T02:30:00Z,0.895,269.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T02:40:00Z,0.895,273.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T02:50:00Z,1.343,294.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T03:00:00Z,1.79,281.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T03:10:00Z,1.343,269.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T03:20:00Z,1.343,311.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T03:30:00Z,1.79,273.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T03:40:00Z,0.895,259.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T03:50:00Z,0.0,0.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T04:00:00Z,0.448,200.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T04:10:00Z,0.895,186.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T04:20:00Z,1.343,250.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T04:30:00Z,1.343,272.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T04:40:00Z,0.895,265.0
0514W,Hofstra Soccer Stadium,40.71831,-73.59864,2026-01-05T04:50:00Z,1.79,304.0
